Date,DIA,GLD,IEF,IWM,KRE,QQQ,SHY,SLV,SPY,TLT,UUP,VIXY,XHB,XLB,XLE,XLF,XLI,XLK,XLU,XLV,XLY
2024-10-16,424.0694274902344,247.14999389648438,93.01905822753906,224.30441284179688,58.37534713745117,488.2748107910156,79.68061828613281,28.90999984741211,575.3057250976562,91.5977554321289,27.76690673828125,52.68000030517578,124.26427459716797,95.18914031982422,87.30587005615234,46.79234313964844,137.14279174804688,227.94216918945312,79.86405944824219,150.59017944335938,197.22085571289062
2024-10-17,425.7727355957031,248.6300048828125,92.53624725341797,223.69107055664062,58.881771087646484,488.61297607421875,79.61307525634766,28.889999389648438,575.3550415039062,90.14656829833984,27.8530216217041,51.79999923706055,123.3912124633789,95.33619689941406,87.7220230102539,46.92046356201172,136.74884033203125,228.63772583007812,79.15489959716797,149.71580505371094,197.04238891601562
2024-10-18,426.1065979003906,251.27000427246094,92.6424789428711,223.22610473632812,58.08317565917969,491.8157043457031,79.68061828613281,30.639999389648438,577.5682373046875,90.21383666992188,27.77647590637207,50.599998474121094,124.552001953125,95.71856689453125,87.43167877197266,46.93031311035156,137.16250610351562,229.4525604248047,79.61148071289062,150.44281005859375,197.8157501220703
2024-10-21,422.8860168457031,251.22000122070312,91.92791748046875,219.71426391601562,56.37886428833008,492.7606201171875,79.56484985351562,30.850000381469727,576.6196899414062,88.6377182006836,27.900861740112305,50.63999938964844,120.6529312133789,94.98324584960938,87.17037200927734,46.555824279785156,136.6798858642578,230.5257568359375,79.30060577392578,148.67440795898438,196.2789306640625
2024-10-22,422.8268737792969,253.92999267578125,91.84099578857422,218.88327026367188,57.089805603027344,493.2976989746094,79.5551986694336,31.739999771118164,576.3134155273438,88.72421264648438,27.9295654296875,50.52000045776367,117.49796295166016,94.11066436767578,87.37361907958984,46.467124938964844,135.02532958984375,230.28724670410156,79.01888275146484,148.45826721191406,195.48573303222656
2024-10-23,418.7395935058594,250.8699951171875,91.62857818603516,216.88499450683594,57.12875747680664,485.73846435546875,79.50696563720703,30.709999084472656,571.0474853515625,88.48394775390625,28.02524757385254,53.0,116.95228576660156,93.85577392578125,86.91873931884766,46.427703857421875,134.63136291503906,226.9882049560547,79.7766342163086,147.76072692871094,192.41204833984375
2024-10-24,417.38037109375,252.8000030517578,91.83133697509766,217.3598175048828,57.420928955078125,489.67724609375,79.54554748535156,30.690000534057617,572.2824096679688,89.05097198486328,27.919998168945312,52.119998931884766,117.2300796508789,92.70867156982422,86.90906524658203,46.467124938964844,133.70558166503906,227.65399169921875,79.26174926757812,146.7880859375,198.48007202148438
2024-10-25,414.7802429199219,253.32000732421875,91.62857818603516,216.53872680664062,56.38859939575195,492.6611633300781,79.51660919189453,30.6299991607666,572.0848388671875,88.55121612548828,28.01568031311035,54.52000045776367,115.6228256225586,92.12042236328125,86.88003540039062,45.954654693603516,133.3510284423828,228.83645629882812,78.08627319335938,145.98248291015625,199.10472106933594
2024-10-28,417.666015625,253.3300018310547,91.41613006591797,220.0703887939453,58.00526809692383,492.74072265625,79.47801971435547,30.729999542236328,573.8533935546875,88.31095886230469,28.01568031311035,52.040000915527344,116.8332290649414,92.88514709472656,86.32838439941406,46.5262565612793,133.74501037597656,228.76690673828125,78.69830322265625,146.19863891601562,199.57073974609375
2024-10-29,416.11968994140625,256.0899963378906,91.45475769042969,219.35813903808594,57.66440200805664,497.4751281738281,79.50696563720703,31.389999389648438,574.7821044921875,88.44549560546875,28.02524757385254,51.7599983215332,114.3628158569336,92.28709411621094,85.01216125488281,46.24045181274414,133.5677032470703,231.8473358154297,77.01766967773438,145.79580688476562,198.52964782714844
2024-10-30,415.381103515625,257.5,91.31954956054688,219.0613555908203,58.248741149902344,493.7154541015625,79.43942260742188,30.809999465942383,573.043212890625,88.70500946044922,27.958269119262695,52.959999084472656,114.12471008300781,92.78710174560547,85.20571899414062,46.44741439819336,133.34120178222656,228.16075134277344,76.83309173583984,145.52073669433594,198.2520294189453
2024-10-31,411.3626708984375,253.50999450683594,91.27127075195312,215.42088317871094,57.411190032958984,481.2527160644531,79.45872497558594,29.809999465942383,561.809814453125,88.8491439819336,27.93913459777832,57.20000076293945,113.31116485595703,91.56157684326172,85.73802185058594,45.806827545166016,131.8048095703125,220.8372802734375,77.62969207763672,144.29266357421875,195.218017578125
2024-11-01,414.07110595703125,252.47000122070312,90.73078918457031,216.6277618408203,57.10928726196289,484.8134460449219,79.43257904052734,29.540000915527344,564.180908203125,87.59651184082031,28.053951263427734,56.20000076293945,113.69808959960938,91.3066635131836,85.196044921875,45.96451187133789,131.9820556640625,222.49673461914062,75.90048217773438,145.14739990234375,198.3908233642578
2024-11-04,411.7369079589844,252.8300018310547,91.21509552001953,217.72584533691406,56.61259841918945,483.401123046875,79.49066925048828,29.6299991607666,562.9656982421875,88.95616912841797,27.948701858520508,53.720001220703125,114.91841888427734,91.70864868164062,86.68647766113281,45.60972213745117,131.8343505859375,222.3278045654297,74.99702453613281,144.19442749023438,197.70669555664062
2024-11-05,415.92279052734375,253.39999389648438,91.26353454589844,221.82138061523438,57.58649444580078,489.56781005859375,79.47130584716797,29.75,569.7730102539062,89.42868041992188,27.83388328552246,50.880001068115234,117.6765365600586,91.84590148925781,87.26715850830078,46.03349304199219,134.04046630859375,225.45791625976562,76.12391662597656,145.25547790527344,201.2067108154297
2024-11-06,430.6273193359375,245.6999969482422,90.32396697998047,234.6718292236328,65.30948638916016,502.8660583496094,79.37449645996094,28.43000030517578,583.940673828125,86.9793701171875,28.283588409423828,45.7599983215332,116.55543518066406,93.11064147949219,90.54801940917969,48.83236312866211,139.28977966308594,231.87716674804688,75.3370361328125,145.44212341308594,207.6416015625
2024-11-07,430.7848815917969,249.64999389648438,91.05044555664062,233.8408660888672,62.94292068481445,510.7832946777344,79.51002502441406,29.110000610351562,588.4558715820312,88.06902313232422,28.053951263427734,44.36000061035156,117.24992370605469,93.47340393066406,90.13186645507812,48.043949127197266,138.45266723632812,235.92147827148438,75.4730453491211,146.49334716796875,210.30877685546875
2024-11-08,433.4637756347656,247.9600067138672,91.24415588378906,235.56216430664062,63.283790588378906,511.380126953125,79.45195770263672,28.479999542236328,591.0048828125,89.18760681152344,28.245317459106445,44.16999816894531,117.8154296875,92.62043762207031,90.73190307617188,48.477577209472656,139.93978881835938,235.66310119628906,76.92051696777344,147.54458618164062,213.29318237304688
2024-11-11,436.32000732421875,242.13999938964844,90.9923095703125,239.10369873046875,65.24131774902344,511.0818176269531,79.39385986328125,27.969999313354492,591.5680541992188,88.7536849975586,28.407976150512695,44.06999969482422,118.32141876220703,92.21846771240234,91.2448501586914,49.16743850708008,141.0231475830078,234.3613739013672,77.13424682617188,146.68003845214844,217.5963592529297
2024-11-12,432.7546691894531,240.0500030517578,90.42083740234375,234.9092559814453,64.86149597167969,510.1567077636719,79.31640625,28.06999969482422,589.7303466796875,87.42296600341797,28.53236198425293,43.97999954223633,115.2458267211914,90.6497802734375,90.76094055175781,49.01961135864258,139.81178283691406,234.6594696044922,76.25021362304688,144.6365203857422,214.69122314453125
2024-11-13,433.1683654785156,237.6300048828125,90.36272430419922,232.58450317382812,64.46220397949219,509.5002746582031,79.43257904052734,27.610000610351562,590.0169067382812,86.59366607666016,28.69502067565918,42.91999816894531,115.53353118896484,90.86548614501953,91.46744537353516,49.0491828918457,140.1072235107422,233.8446502685547,76.11420440673828,144.2533721923828,216.52552795410156
2024-11-14,431.0902099609375,237.00999450683594,90.35302734375,229.4485626220703,64.11160278320312,505.9593811035156,79.31640625,27.809999465942383,586.2229614257812,87.0950927734375,28.80984115600586,42.880001068115234,115.8014144897461,90.12035369873047,91.81584930419922,48.921058654785156,137.74356079101562,233.04971313476562,75.85191345214844,141.98390197753906,213.45184326171875
2024-11-15,428.2086486816406,236.58999633789062,90.39176940917969,226.0257110595703,64.12133026123047,493.9044189453125,79.40353393554688,27.56999969482422,578.7142944335938,86.86366271972656,28.78113555908203,45.869998931884766,114.76959991455078,89.49288940429688,91.68035888671875,49.147727966308594,137.00489807128906,227.26646423339844,76.98853302001953,139.35092163085938,211.62747192382812
2024-11-18,427.8932189941406,241.08999633789062,90.59518432617188,226.47088623046875,64.00447082519531,497.3359375,79.46161651611328,28.3799991607666,581.08544921875,87.0179443359375,28.63761329650879,44.20000076293945,114.55132293701172,90.1889877319336,92.89978790283203,49.29555892944336,136.81777954101562,228.00177001953125,77.6588363647461,139.44918823242188,213.58074951171875
2024-11-19,426.5628356933594,243.25,90.78890991210938,228.1526336669922,63.6343879699707,500.7574462890625,79.46161651611328,28.5,583.2095947265625,87.4615249633789,28.62804412841797,45.79999923706055,114.49179077148438,89.89485931396484,92.3094253540039,48.970333099365234,136.69961547851562,229.86990356445312,78.1542739868164,138.73199462890625,213.73939514160156
2024-11-20,427.9917907714844,244.6199951171875,90.65330505371094,228.44940185546875,63.45909118652344,500.468994140625,79.42291259765625,28.100000381469727,583.4072265625,87.18189239501953,28.77156639099121,47.31999969482422,115.63275146484375,90.63018798828125,93.238525390625,48.822505950927734,136.84732055664062,229.6711883544922,78.19313049316406,140.3726806640625,212.79745483398438
2024-11-21,432.6039123535156,246.66000366210938,90.6048583984375,231.9217071533203,64.40376281738281,502.269287109375,79.40353393554688,28.040000915527344,586.5391845703125,87.1143798828125,28.86724853515625,46.970001220703125,116.98204803466797,91.73805236816406,93.99341583251953,49.443382263183594,138.56100463867188,232.00633239746094,79.55319213867188,141.50250244140625,213.17422485351562
2024-11-22,436.7331237792969,249.83999633789062,90.6629867553711,236.20518493652344,66.02043914794922,503.074951171875,79.39385986328125,28.469999313354492,588.3569946289062,87.16259765625,29.020339965820312,45.040000915527344,118.99607849121094,92.24787902832031,94.13858032226562,49.99527359008789,140.4913330078125,232.12557983398438,79.12574768066406,141.63021850585938,216.24790954589844
2024-11-25,441.0693054199219,242.47999572753906,91.64128112792969,239.7961883544922,67.10145568847656,503.8706359863281,79.54875946044922,27.6299991607666,590.352783203125,89.41905212402344,28.819408416748047,43.459999084472656,124.17498779296875,93.1988754272461,92.2803955078125,50.320499420166016,141.36785888671875,232.11563110351562,79.2714614868164,142.83863830566406,218.45896911621094
2024-11-26,442.3702087402344,242.9499969482422,91.44757843017578,238.03530883789062,66.38077545166016,506.5760192871094,79.54875946044922,27.799999237060547,593.435302734375,89.0718994140625,28.857681274414062,43.0099983215332,121.80379486083984,92.5027847290039,92.15457916259766,50.419044494628906,141.53529357910156,233.27825927734375,80.53437042236328,143.60494995117188,219.25218200683594
2024-11-27,441.2467346191406,243.49000549316406,91.8156509399414,238.3617706298828,66.16651916503906,502.5875244140625,79.59716796875,27.450000762939453,591.63720703125,89.68905639648438,28.60890769958496,42.81999969482422,121.60537719726562,92.45377349853516,92.05780792236328,50.51759719848633,141.0133056640625,230.1183319091797,80.53437042236328,144.3712615966797,218.17141723632812
2024-11-29,443.5626525878906,245.58999633789062,92.20309448242188,239.27188110351562,65.96200561523438,507.00372314453125,79.69397735595703,27.920000076293945,595.3125,90.6147689819336,28.561067581176758,41.9900016784668,121.9228515625,92.92436981201172,92.45460510253906,50.596435546875,141.81106567382812,232.25474548339844,80.56351470947266,144.8231964111328,220.4122314453125
2024-12-02,442.2322082519531,243.44000244140625,92.19532012939453,239.15316772460938,65.33869934082031,512.5238647460938,79.68911743164062,27.790000915527344,596.3795166015625,90.8324966430664,28.733295440673828,41.95000076293945,121.57560729980469,92.86553955078125,91.47711181640625,50.09382247924805,140.76710510253906,234.46075439453125,78.83431243896484,144.5677490234375,222.33575439453125
2024-12-03,441.3945617675781,243.92999267578125,91.93299865722656,237.45162963867188,64.76410675048828,514.095458984375,79.69883728027344,28.280000686645508,596.6561279296875,90.04869079589844,28.723726272583008,41.459999084472656,121.31765747070312,92.57140350341797,91.46744537353516,49.719329833984375,139.88070678710938,235.3053741455078,78.1542739868164,144.24356079101562,222.16720581054688
2024-12-04,444.4002685546875,244.6699981689453,92.28278350830078,238.30239868164062,64.96862030029297,520.451171875,79.78623962402344,28.530000686645508,600.3610229492188,91.0163345336914,28.714157104492188,41.709999084472656,119.5516586303711,91.66943359375,89.2608413696289,49.53207778930664,140.4913330078125,239.6080322265625,78.14456939697266,144.16494750976562,224.2295379638672
2024-12-05,442.1632995605469,242.86000061035156,92.27305603027344,235.52261352539062,64.63750457763672,519.0089111328125,79.78623962402344,28.559999465942383,599.3731079101562,91.20020294189453,28.561067581176758,41.790000915527344,117.77574920654297,90.46350860595703,89.60924530029297,49.67990493774414,138.78750610351562,238.395751953125,78.38743591308594,142.55374145507812,226.06381225585938
2024-12-06,440.6652526855469,242.9499969482422,92.56452178955078,236.3634796142578,64.82254028320312,523.6538696289062,79.86393737792969,28.25,600.50927734375,91.3356704711914,28.63761329650879,41.09000015258789,118.15275573730469,90.11056518554688,88.08979797363281,49.6700553894043,138.43296813964844,239.31988525390625,77.41596984863281,141.74810791015625,230.8230743408203
2024-12-09,438.625244140625,245.36000061035156,92.243896484375,235.1763458251953,63.7707405090332,519.5759887695312,79.83479309082031,28.979999542236328,597.4168701171875,90.49380493164062,28.685453414916992,41.97999954223633,118.99607849121094,90.09095001220703,87.94462585449219,48.99004364013672,137.23143005371094,237.75979614257812,76.44451141357422,142.16073608398438,230.08935546875
2024-12-10,437.2554016113281,248.58999633789062,92.07872009277344,234.15740966796875,63.76099395751953,517.8053588867188,79.82508850097656,28.989999771118164,595.5594482421875,90.06804656982422,28.752429962158203,41.91999816894531,116.60504150390625,89.16934967041016,87.3445816040039,48.98019027709961,136.8965606689453,234.46075439453125,75.8907699584961,141.57127380371094,230.46612548828125
2024-12-11,436.0926208496094,250.9600067138672,91.80667114257812,235.2159423828125,64.09211730957031,527.075439453125,79.8056640625,29.040000915527344,600.1635131835938,89.21651458740234,28.848112106323242,41.439998626708984,116.32723999023438,88.85562133789062,87.48976135253906,49.07874298095703,136.58140563964844,237.85914611816406,75.41475677490234,139.6456756591797,234.511474609375
2024-12-12,433.8850402832031,247.27999877929688,91.4569091796875,232.1591033935547,63.31300735473633,523.6737060546875,79.76680755615234,28.200000762939453,597.071044921875,88.13277435302734,28.94379425048828,41.91999816894531,115.2259750366211,88.23796081542969,86.78325653076172,48.86193084716797,135.7048797607422,236.52760314941406,75.37588500976562,138.53549194335938,232.568115234375
2024-12-13,432.99810791015625,244.2899932861328,91.02940368652344,230.56642150878906,63.07926559448242,527.68212890625,79.72796630859375,27.75,596.9525756835938,87.23286437988281,28.9533634185791,41.7599983215332,113.47982025146484,87.48302459716797,86.34774780273438,48.822505950927734,135.3502960205078,237.5411834716797,75.42446899414062,138.51585388183594,233.490234375
2024-12-16,432.01263427734375,244.8800048828125,91.05854797363281,231.9217071533203,63.39091110229492,535.2811279296875,79.73766326904297,27.799999237060547,599.5015258789062,87.49412536621094,28.905521392822266,42.61000061035156,112.38848876953125,86.70849609375,84.45084381103516,48.73381423950195,135.46852111816406,239.9160919189453,74.82215118408203,136.86532592773438,236.6531219482422
2024-12-17,429.2532043457031,243.94000244140625,91.05854797363281,229.2666015625,61.90085220336914,532.9238891601562,79.74739074707031,27.809999465942383,597.0315551757812,87.7070083618164,28.934226989746094,43.58000183105469,111.04911041259766,86.22808074951172,83.82176208496094,48.38888168334961,134.22755432128906,238.46531677246094,74.51129150390625,136.76707458496094,237.39674377441406
2024-12-18,418.06781005859375,239.25999450683594,90.35474395751953,219.11643981933594,58.68699264526367,513.6976318359375,79.60120391845703,26.850000381469727,579.2379150390625,86.61029815673828,29.269113540649414,50.959999084472656,106.14797973632812,83.77703094482422,81.34418487548828,46.9401741027832,130.43585205078125,230.774169921875,72.75293731689453,134.91024780273438,226.69839477539062
2024-12-19,418.3733215332031,239.60000610351562,89.94530487060547,218.1440887451172,58.17082977294922,511.4099426269531,79.68890380859375,26.520000457763672,579.0601196289062,85.29889678955078,29.326522827148438,55.310001373291016,103.82640075683594,82.87503814697266,80.63768005371094,47.10770797729492,130.26840209960938,231.0225830078125,73.08324432373047,133.8885040283203,226.3910369873047
2024-12-20,423.5452880859375,242.10000610351562,90.2767562866211,220.18800354003906,59.22263717651367,515.8758544921875,79.69866180419922,26.920000076293945,586.01513671875,85.78459930419922,29.182998657226562,47.029998779296875,105.15585327148438,83.90448760986328,81.4312744140625,47.80742645263672,131.7949676513672,234.47068786621094,74.2490005493164,135.57830810546875,226.96609497070312
2024-12-23,423.89129638671875,240.9600067138672,89.8770751953125,219.68199157714844,59.42070388793945,520.90185546875,79.64994049072266,26.989999771118164,589.5244140625,84.99775695800781,29.290000915527344,44.060001373291016,105.11510467529297,83.83944702148438,81.90948486328125,47.9222297668457,131.7652587890625,236.95498657226562,74.501708984375,136.93234252929688,227.65451049804688
2024-12-24,427.45916748046875,241.44000244140625,89.92581939697266,221.64651489257812,59.85214614868164,527.9652099609375,79.68890380859375,27.020000457763672,596.0769653320312,85.35718536376953,29.3700008392334,41.560001373291016,105.67164611816406,84.29278564453125,82.60238647460938,48.48637390136719,132.794677734375,239.40347290039062,74.91310119628906,137.49488830566406,232.91946411132812
2024-12-26,428.160888671875,243.07000732421875,89.99406433105469,223.91864013671875,60.136505126953125,527.6065673828125,79.70841217041016,27.139999389648438,596.1166381835938,85.30860900878906,29.309999465942383,41.810001373291016,105.58219909667969,84.16466522216797,82.5340805053711,48.605140686035156,132.89366149902344,239.56271362304688,74.7367935180664,137.77122497558594,232.05523681640625
2024-12-27,424.9883117675781,241.39999389648438,89.76010131835938,220.6543426513672,59.391292572021484,520.593017578125,79.72789764404297,26.760000228881836,589.8416137695312,84.60920715332031,29.260000228881836,43.810001373291016,104.31012725830078,83.7113265991211,82.5243148803711,48.24884033203125,131.90382385253906,236.37770080566406,74.52130889892578,137.12973022460938,228.2207489013672
2024-12-30,420.8076477050781,240.6300048828125,90.28649139404297,218.95767211914062,59.244205474853516,513.6691284179688,79.8448486328125,26.43000030517578,583.110595703125,85.2891845703125,29.290000915527344,44.72999954223633,103.85297393798828,82.58781433105469,82.51457214355469,47.78367233276367,130.57745361328125,233.37185668945312,74.2078628540039,135.442138671875,224.55516052246094
2024-12-31,420.5407409667969,242.1300048828125,90.12077331542969,219.23550415039062,59.175567626953125,509.3056640625,79.89356994628906,26.329999923706055,580.9891357421875,84.83262634277344,29.420000076293945,45.02000045776367,103.85297393798828,82.92288208007812,83.59784698486328,47.833160400390625,130.41909790039062,231.4309844970703,74.13928985595703,135.76780700683594,222.86639404296875
2025-01-02,418.860595703125,245.4199981689453,90.16950988769531,219.41409301757812,58.518611907958984,508.3094482421875,79.87408447265625,26.93000030517578,579.5617065429688,85.06576538085938,29.670000076293945,45.959999084472656,102.83929443359375,82.00634002685547,84.57376098632812,47.71438980102539,129.9637908935547,230.88356018066406,74.70740509033203,135.80728149414062,219.93589782714844
2025-01-03,422.181396484375,243.49000549316406,90.02330780029297,222.67840576171875,59.371681213378906,516.6280517578125,79.87408447265625,26.979999542236328,586.8081665039062,84.79376983642578,29.579999923706055,43.4900016784668,104.12129974365234,81.98663330078125,85.36426544189453,48.090484619140625,131.3693389892578,234.64584350585938,75.50081634521484,137.13961791992188,224.38626098632812
2025-01-06,422.1517639160156,243.19000244140625,89.93556213378906,222.76771545410156,59.499149322509766,522.5656127929688,79.89356994628906,27.239999771118164,590.1885375976562,84.41492462158203,29.389999389648438,43.15999984741211,104.0318603515625,82.53853607177734,84.97389221191406,47.94202423095703,131.082275390625,237.6317901611328,74.65843200683594,137.1988067626953,225.2703857421875
2025-01-07,420.3726806640625,244.55999755859375,89.5261459350586,220.98175048828125,58.940242767333984,513.2407836914062,79.8448486328125,27.329999923706055,583.5170288085938,83.46294403076172,29.5,45.81999969482422,102.62065124511719,82.48925018310547,85.82295227050781,47.833160400390625,130.95359802246094,232.86424255371094,74.47232818603516,137.87977600097656,220.909423828125
2025-01-08,421.1634216308594,245.86000061035156,89.68212890625,219.97964477539062,58.920631408691406,513.3304443359375,79.89356994628906,27.399999618530273,584.3695068359375,83.56979370117188,29.610000610351562,45.52000045776367,103.79335021972656,82.9426040649414,85.9107894897461,47.99151611328125,131.46832275390625,232.7846221923828,74.4527359008789,138.59033203125,221.53524780273438
2025-01-10,414.4426574707031,248.2100067138672,89.02899169921875,215.13771057128906,57.17527389526367,505.2808837890625,79.74739074707031,27.610000610351562,575.4476928710938,83.01609802246094,29.760000228881836,48.650001525878906,101.74610137939453,82.09504699707031,86.26211547851562,46.83354187011719,129.9934844970703,227.70849609375,74.03155517578125,137.81069946289062,219.3597412109375
2025-01-13,418.0303649902344,245.74000549316406,88.87303161621094,215.55445861816406,58.028343200683594,503.6570129394531,79.76687622070312,26.959999084472656,576.3399047851562,82.9869613647461,29.850000381469727,47.66999816894531,103.23680877685547,83.92813873291016,88.07734680175781,47.1700439453125,131.51779174804688,226.09608459472656,73.16957092285156,139.6068572998047,220.6014862060547
2025-01-14,420.1948547363281,247.02999877929688,88.90225982666016,218.00515747070312,59.99922180175781,503.1788024902344,79.78636932373047,27.200000762939453,577.1329345703125,82.85096740722656,29.65999984741211,46.72999954223633,106.27786254882812,84.97280883789062,89.02399444580078,47.75397872924805,133.0718231201172,226.69326782226562,74.1294937133789,138.1659698486328,220.17430114746094
2025-01-15,427.2021484375,248.8800048828125,89.83808898925781,222.2914581298828,61.50925827026367,514.7550659179688,79.9617919921875,27.959999084472656,587.6310424804688,84.2789306640625,29.610000610351562,42.81999969482422,108.7027587890625,85.78094482421875,90.34148406982422,48.971336364746094,133.91317749023438,231.20204162597656,75.21675872802734,138.728515625,225.77700805664062
2025-01-16,426.5301208496094,250.60000610351562,90.05253601074219,222.73794555664062,60.93073654174805,511.1487121582031,80.01050567626953,28.040000915527344,586.5008544921875,84.5509262084961,29.610000610351562,42.900001525878906,109.52762603759766,86.49053192138672,90.995361328125,49.29794692993164,135.53648376464844,229.42044067382812,77.11701202392578,139.2811737060547,224.55516052246094
2025-01-17,429.8146667480469,249.27000427246094,90.12077331542969,223.70037841796875,61.8426399230957,519.776123046875,79.99102020263672,27.610000610351562,592.3892822265625,84.69664001464844,29.719999313354492,43.13999938964844,109.98477172851562,87.05228424072266,91.69802856445312,49.713626861572266,136.34814453125,233.01353454589844,77.2247543334961,138.34361267089844,227.70419311523438
